Timestamp,Dancer_Setpoint,Dancer_Process_Value,Dancer_Output,Nip_Setpoint,Nip_Process_Value,Nip_Output,Seal1_Heat1_Setpoint,Seal1_Heat1_Process_Value,Seal1_Heat1_Draw_Temp_Correction,Seal1_Heat2_Setpoint,Seal1_Heat2_Process_Value,Seal1_Heat2_Draw_Temp_Correction,Seal1_Heat3_Setpoint,Seal1_Heat3_Process_Value,Seal1_Heat3_Draw_Temp_Correction,Seal1_Heat4_Setpoint,Seal1_Heat4_Process_Value,Seal1_Heat4_Draw_Temp_Correction,Seal2_Heat1_Setpoint,Seal2_Heat1_Process_Value,Seal2_Heat1_Draw_Temp_Correction,Seal2_Heat2_Setpoint,Seal2_Heat2_Process_Value,Seal2_Heat2_Draw_Temp_Correction,Seal2_Heat3_Setpoint,Seal2_Heat3_Process_Value,Seal2_Heat3_Draw_Temp_Correction,Seal2_Heat4_Setpoint,Seal2_Heat4_Process_Value,Seal2_Heat4_Draw_Temp_Correction,Seal1_Temperature_Setpoint,Seal1_Temperature_Process_Value,Seal2_Temperature_Setpoint,Seal2_Temperature_Process_Value,Line_Speed,Production_Length,Extrusion_Output,Printmark_Sensor_1_Offset,Printmark_Sensor_2_Offset,Punch_Position_Offset,Punch_Speed_Offset,Seal1_Position_Offset,Seal2_Position_Offset
2026-07-01T00:50:00.000Z,50,50.021,49.66,42,41.953,45.511,99.4,100.149,-0.749,99.8,100.875,-1.075,100.2,100.936,-0.736,100.6,101.442,-0.842,100,100.791,-0.791,100.4,100.847,-0.447,100.8,101.289,-0.489,101.2,102.391,-1.191,100,101.09,101,101.034,34.894,102300,74.995,0.254,0.271,0.113,0.107,0.105,0.292
2026-07-01T00:55:00.000Z,50,50.165,50.493,42,42.213,45.628,99.4,100.173,-0.773,99.8,100.584,-0.784,100.2,100.849,-0.649,100.6,101.877,-1.277,100,100.609,-0.609,100.4,101.573,-1.173,100.8,101.914,-1.114,101.2,102.019,-0.819,100,101.2,101,101.283,35.121,112530,74.789,0.3,0.341,0.124,0.135,0.115,0.288
2026-07-01T01:00:00.000Z,50,50.69,49.904,42,42.433,45.813,99.4,100.199,-0.799,99.8,100.395,-0.595,100.2,101.296,-1.096,100.6,101.15,-0.55,100,100.846,-0.846,100.4,101.254,-0.854,100.8,101.77,-0.97,101.2,102.215,-1.015,100,101.141,101,101.303,35.179,122760,74.705,0.389,0.338,0.134,0.142,0.125,0.284
2026-07-01T01:05:00.000Z,50,50.64,49.661,42,42.121,45.567,99.4,100.041,-0.641,99.8,100.558,-0.758,100.2,101.623,-1.423,100.6,101.672,-1.072,100,101.412,-1.412,100.4,101.224,-0.824,100.8,101.786,-0.986,101.2,101.887,-0.687,100,101.275,101,101.057,35.33,132990,75.615,0.418,0.296,0.144,0.16,0.134,0.279
2026-07-01T01:10:00.000Z,50,50.186,50.175,42,42.177,46.166,99.4,100.662,-1.262,99.8,100.522,-0.722,100.2,100.856,-0.656,100.6,101.37,-0.77,100,100.952,-0.952,100.4,101.068,-0.668,100.8,101.968,-1.168,101.2,102.265,-1.065,100,101.208,101,100.968,35.221,143220,74.872,0.427,0.238,0.154,0.147,0.144,0.275
2026-07-01T01:15:00.000Z,50,50.449,50.667,42,42.487,46.122,99.4,100.39,-0.99,99.8,100.685,-0.885,100.2,101.366,-1.166,100.6,101.526,-0.926,100,101.499,-1.499,100.4,101.694,-1.294,100.8,101.969,-1.169,101.2,102.032,-0.832,100,101.395,101,101.563,35.498,153450,75.463,0.456,0.321,0.164,0.18,0.153,0.269
2026-07-01T01:20:00.000Z,50,50.324,51.165,42,42.266,45.895,99.4,100.437,-1.037,99.8,100.722,-0.922,100.2,101.438,-1.238,100.6,102.088,-1.488,100,101.382,-1.382,100.4,101.377,-0.977,100.8,101.664,-0.864,101.2,102.796,-1.596,100,101.488,101,101.112,35.581,163680,75.49,0.391,0.23,0.173,0.19,0.163,0.264
2026-07-01T01:25:00.000Z,50,50.158,50.525,42,42.11,46.259,99.4,100.605,-1.205,99.8,101.087,-1.287,100.2,101.854,-1.654,100.6,101.9,-1.3,100,101.596,-1.596,100.4,101.272,-0.872,100.8,101.996,-1.196,101.2,102.759,-1.559,100,101.634,101,101.405,35.604,173910,75.065,0.335,0.176,0.182,0.192,0.172,0.258
2026-07-01T01:30:00.000Z,50,50.797,51.275,42,42.463,45.542,99.4,101.176,-1.776,99.8,100.743,-0.943,100.2,101.264,-1.064,100.6,102.175,-1.575,100,101.058,-1.058,100.4,101.487,-1.087,100.8,102.518,-1.718,101.2,102.721,-1.521,100,101.643,101,101.529,35.882,184140,76.181,0.414,0.144,0.191,0.226,0.181,0.252
2026-07-01T01:35:00.000Z,50,50.412,51.12,42,42.176,45.742,99.4,100.434,-1.034,99.8,100.779,-0.979,100.2,101.262,-1.062,100.6,102.184,-1.584,100,101.188,-1.188,100.4,101.878,-1.478,100.8,102.251,-1.451,101.2,102.63,-1.43,100,101.576,101,101.445,35.679,194370,75.937,0.364,0.212,0.199,0.201,0.189,0.246
2026-07-01T01:40:00.000Z,50,50.293,50.918,42,42.103,46.533,99.4,100.457,-1.057,99.8,101.582,-1.782,100.2,101.258,-1.058,100.6,101.804,-1.204,100,101.865,-1.865,100.4,101.527,-1.127,100.8,102.098,-1.298,101.2,102.48,-1.28,100,101.634,101,101.138,35.783,204600,75.7,0.47,0.204,0.207,0.214,0.198,0.239
2026-07-01T01:45:00.000Z,50,50.36,50.531,42,42.412,46.343,99.4,100.552,-1.152,99.8,101.65,-1.85,100.2,101.366,-1.166,100.6,102.196,-1.596,100,101.044,-1.044,100.4,101.785,-1.385,100.8,102.007,-1.207,101.2,102.806,-1.606,100,101.676,101,101.582,36.062,214830,76.513,0.364,0.131,0.215,0.247,0.206,0.232
2026-07-01T01:50:00.000Z,50,50.79,51.068,42,42.327,46.223,99.4,101.159,-1.759,99.8,101.086,-1.286,100.2,101.441,-1.241,100.6,102.426,-1.826,100,101.638,-1.638,100.4,101.842,-1.442,100.8,102.589,-1.789,101.2,103.137,-1.937,100,101.915,101,101.4,35.939,225060,76.285,0.413,0.113,0.222,0.233,0.214,0.225
2026-07-01T01:55:00.000Z,50,50.835,51.55,42,42.671,46.266,99.4,101.082,-1.682,99.8,101.545,-1.745,100.2,102.142,-1.942,100.6,102.518,-1.918,100,101.758,-1.758,100.4,101.702,-1.302,100.8,102.521,-1.721,101.2,102.909,-1.709,100,102.022,101,101.776,35.873,235290,76.172,0.464,-0.003,0.229,0.225,0.222,0.218
2026-07-01T02:00:00.000Z,50,50.588,51.471,42,42.472,46.519,99.4,100.951,-1.551,99.8,101.433,-1.633,100.2,101.838,-1.638,100.6,102.555,-1.955,100,101.45,-1.45,100.4,101.749,-1.349,100.8,102.235,-1.435,101.2,102.909,-1.709,100,101.89,101,101.479,35.797,245520,76.131,0.465,0.105,0.236,0.216,0.23,0.21
2026-07-01T02:05:00.000Z,50,50.95,50.949,42,42.224,46.282,99.4,100.786,-1.386,99.8,101.5,-1.7,100.2,101.765,-1.565,100.6,102.675,-2.075,100,101.737,-1.737,100.4,102.472,-2.072,100.8,102.709,-1.909,101.2,102.483,-1.283,100,102.016,101,101.372,36.046,255750,75.439,0.453,-0.056,0.242,0.246,0.237,0.202
2026-07-01T02:10:00.000Z,50,51.018,51.245,42,42.427,46.151,99.4,101.272,-1.872,99.8,101.59,-1.79,100.2,101.573,-1.373,100.6,102.025,-1.425,100,101.59,-1.59,100.4,101.857,-1.457,100.8,102.06,-1.26,101.2,102.494,-1.294,100,101.808,101,101.557,36.048,265980,75.953,0.397,0.027,0.247,0.246,0.244,0.194
2026-07-01T02:15:00.000Z,50,51.048,51.419,42,42.311,46.616,99.4,101.232,-1.832,99.8,101.864,-2.064,100.2,102.012,-1.812,100.6,102.526,-1.926,100,101.383,-1.383,100.4,101.969,-1.569,100.8,102.203,-1.403,101.2,102.997,-1.797,100,102.023,101,101.39,36.26,276210,76.377,0.377,-0.022,0.253,0.271,0.251,0.185
2026-07-01T02:20:00.000Z,50,50.505,51.106,42,42.548,45.644,99.4,101.138,-1.738,99.8,101.831,-2.031,100.2,101.569,-1.369,100.6,102.188,-1.588,100,101.57,-1.57,100.4,102.021,-1.621,100.8,102.132,-1.332,101.2,103.272,-2.072,100,101.965,101,101.666,36.18,286440,75.169,0.442,-0.11,0.257,0.262,0.257,0.176
2026-07-01T02:25:00.000Z,50,50.557,51.106,42,42.628,46.11,99.4,101.004,-1.604,99.8,101.641,-1.841,100.2,101.957,-1.757,100.6,102.249,-1.649,100,101.483,-1.483,100.4,102.231,-1.831,100.8,102.333,-1.533,101.2,102.603,-1.403,100,101.938,101,101.693,36.045,296670,76.429,0.408,-0.058,0.262,0.245,0.263,0.167
2026-07-01T02:30:00.000Z,50,50.559,50.374,42,42.62,45.693,99.4,101.378,-1.978,99.8,101.429,-1.629,100.2,101.85,-1.65,100.6,102.151,-1.551,100,101.875,-1.875,100.4,102.455,-2.055,100.8,102.201,-1.401,101.2,102.778,-1.578,100,102.015,101,101.565,36.064,306900,76.072,0.372,-0.087,0.266,0.248,0.269,0.158
2026-07-01T02:35:00.000Z,50,50.916,50.264,42,42.604,45.67,99.4,101.501,-2.101,99.8,101.965,-2.165,100.2,101.578,-1.378,100.6,102.662,-2.062,100,101.693,-1.693,100.4,102.589,-2.189,100.8,102.953,-2.153,101.2,103.198,-1.998,100,102.267,101,102.02,36.13,317130,75.355,0.341,-0.166,0.269,0.256,0.275,0.149
2026-07-01T02:40:00.000Z,50,50.649,50.745,42,42.599,46.237,99.4,100.816,-1.416,99.8,101.216,-1.416,100.2,101.542,-1.342,100.6,101.944,-1.344,100,101.487,-1.487,100.4,102.569,-2.169,100.8,102.666,-1.866,101.2,103.163,-1.963,100,101.925,101,101.494,36.361,327360,75.345,0.332,-0.087,0.272,0.283,0.28,0.14
2026-07-01T02:45:00.000Z,50,50.722,51.031,42,42.588,45.989,99.4,101.359,-1.959,99.8,101.122,-1.322,100.2,101.75,-1.55,100.6,102.143,-1.543,100,101.505,-1.505,100.4,102.302,-1.902,100.8,102.779,-1.979,101.2,103.085,-1.885,100,102.006,101,101.947,36.303,337590,74.702,0.313,-0.109,0.275,0.276,0.285,0.13
2026-07-01T02:50:00.000Z,50,51.139,50.611,42,42.622,45.842,99.4,101.58,-2.18,99.8,101.958,-2.158,100.2,101.57,-1.37,100.6,102.82,-2.22,100,101.519,-1.519,100.4,102.222,-1.822,100.8,102.427,-1.627,101.2,102.562,-1.362,100,102.082,101,101.747,36.085,347820,75.617,0.388,-0.283,0.277,0.25,0.29,0.12
2026-07-01T02:55:00.000Z,50,51.232,49.753,42,42.659,45.963,99.4,100.979,-1.579,99.8,101.894,-2.094,100.2,101.55,-1.35,100.6,102.67,-2.07,100,102.074,-2.074,100.4,102.252,-1.852,100.8,102.581,-1.781,101.2,103.187,-1.987,100,102.148,101,101.682,36.235,358050,74.524,0.314,-0.283,0.278,0.268,0.294,0.11
2026-07-01T03:00:00.000Z,50,51.087,50.311,42,42.807,45.101,99.4,101.492,-2.092,99.8,101.152,-1.352,100.2,101.958,-1.758,100.6,102.109,-1.509,100,101.809,-1.809,100.4,101.942,-1.542,100.8,102.696,-1.896,101.2,102.82,-1.62,100,101.997,101,101.946,36.303,368280,74.528,0.355,-0.255,0.279,0.276,0.298,0.1
2026-07-01T03:05:00.000Z,50,51.301,50.064,42,42.517,45.503,99.4,100.907,-1.507,99.8,101.655,-1.855,100.2,101.853,-1.653,100.6,102.361,-1.761,100,101.394,-1.394,100.4,102.181,-1.781,100.8,102.999,-2.199,101.2,102.572,-1.372,100,101.99,101,101.796,36.459,378510,74.196,0.222,-0.27,0.28,0.295,0.302,0.09
2026-07-01T03:10:00.000Z,50,50.763,50.28,42,42.744,45.826,99.4,101.174,-1.774,99.8,101.619,-1.819,100.2,101.832,-1.632,100.6,102.517,-1.917,100,101.889,-1.889,100.4,102.053,-1.653,100.8,102.815,-2.015,101.2,102.902,-1.702,100,102.1,101,102.042,36.272,388740,73.881,0.24,-0.345,0.28,0.273,0.305,0.08
2026-07-01T03:15:00.000Z,50,51.063,50.052,42,42.976,45.643,99.4,101.02,-1.62,99.8,101.336,-1.536,100.2,101.737,-1.537,100.6,102.3,-1.7,100,101.321,-1.321,100.4,101.817,-1.417,100.8,102.805,-2.005,101.2,102.753,-1.553,100,101.886,101,102.152,36.231,398970,74.294,0.24,-0.255,0.28,0.268,0.308,0.069
2026-07-01T03:20:00.000Z,50,50.989,49.818,42,42.698,44.891,99.4,101.189,-1.789,99.8,101.13,-1.33,100.2,102.119,-1.919,100.6,102.693,-2.093,100,101.6,-1.6,100.4,102.037,-1.637,100.8,102.231,-1.431,101.2,103.16,-1.96,100,102.02,101,101.81,36.003,409200,73.349,0.175,-0.318,0.279,0.24,0.311,0.059
2026-07-01T03:25:00.000Z,50,51.299,49.771,42,42.432,45.414,99.4,100.928,-1.528,99.8,101.946,-2.146,100.2,102.077,-1.877,100.6,102.35,-1.75,100,101.654,-1.654,100.4,102.007,-1.607,100.8,102.913,-2.113,101.2,102.842,-1.642,100,102.09,101,101.724,36.282,419430,73.098,0.178,-0.41,0.277,0.274,0.313,0.048
2026-07-01T03:30:00.000Z,50,50.927,49.588,42,42.45,45.162,99.4,100.982,-1.582,99.8,101.582,-1.782,100.2,101.944,-1.744,100.6,102.47,-1.87,100,102.047,-2.047,100.4,102.411,-2.011,100.8,102.579,-1.779,101.2,102.82,-1.62,100,102.104,101,102.067,36.343,429660,73.578,0.227,-0.346,0.276,0.281,0.315,0.038
2026-07-01T03:35:00.000Z,50,51.128,49.447,42,42.956,44.492,99.4,100.705,-1.305,99.8,101.451,-1.651,100.2,101.949,-1.749,100.6,102.042,-1.442,100,101.498,-1.498,100.4,101.682,-1.282,100.8,102.029,-1.229,101.2,103.244,-2.044,100,101.825,101,101.85,36.202,439890,73.072,0.148,-0.375,0.273,0.264,0.317,0.027
2026-07-01T03:40:00.000Z,50,51.287,48.631,42,42.99,44.292,99.4,100.721,-1.321,99.8,101.521,-1.721,100.2,102.233,-2.033,100.6,102.158,-1.558,100,101.34,-1.34,100.4,102.218,-1.818,100.8,102.369,-1.569,101.2,103.292,-2.092,100,101.982,101,102.232,36.315,450120,73.169,0.145,-0.346,0.27,0.278,0.318,0.017
2026-07-01T03:45:00.000Z,50,51.369,48.254,42,42.873,44.211,99.4,101.26,-1.86,99.8,101.211,-1.411,100.2,102.231,-2.031,100.6,101.963,-1.363,100,102.051,-2.051,100.4,101.847,-1.447,100.8,102.882,-2.082,101.2,102.671,-1.471,100,102.015,101,102.106,36.022,460350,72.364,0.133,-0.388,0.267,0.243,0.319,0.006
2026-07-01T03:50:00.000Z,50,51.309,48.136,42,42.81,44.534,99.4,101.105,-1.705,99.8,101.481,-1.681,100.2,102.114,-1.914,100.6,102.306,-1.706,100,101.82,-1.82,100.4,102.391,-1.991,100.8,102.586,-1.786,101.2,103.226,-2.026,100,102.129,101,102.307,36.332,470580,72.355,0.095,-0.392,0.263,0.28,0.32,-0.005
2026-07-01T03:55:00.000Z,50,51.399,48.28,42,43.05,43.941,99.4,101.254,-1.854,99.8,101.516,-1.716,100.2,101.998,-1.798,100.6,101.941,-1.341,100,101.796,-1.796,100.4,102.388,-1.988,100.8,102.052,-1.252,101.2,102.66,-1.46,100,101.951,101,102.166,36.268,480810,72.845,-0.009,-0.365,0.259,0.272,0.32,-0.015
2026-07-01T04:00:00.000Z,50,51.311,48.5,42,42.607,43.556,99.4,100.746,-1.346,99.8,101.219,-1.419,100.2,101.612,-1.412,100.6,102.182,-1.582,100,101.549,-1.549,100.4,101.785,-1.385,100.8,102.291,-1.491,101.2,102.489,-1.289,100,101.734,101,102.351,35.941,491040,71.305,-0.101,-0.417,0.255,0.233,0.32,-0.026
2026-07-01T04:05:00.000Z,50,51.386,47.557,42,42.503,43.997,99.4,100.531,-1.131,99.8,101.738,-1.938,100.2,102.126,-1.926,100.6,102.273,-1.673,100,101.549,-1.549,100.4,101.62,-1.22,100.8,102.092,-1.292,101.2,102.366,-1.166,100,101.787,101,101.993,36.111,501270,72.309,-0.075,-0.383,0.25,0.253,0.319,-0.037
2026-07-01T04:10:00.000Z,50,51.3,48.072,42,43.061,43.526,99.4,100.627,-1.227,99.8,101.22,-1.42,100.2,101.654,-1.454,100.6,102.455,-1.855,100,101.21,-1.21,100.4,101.832,-1.432,100.8,102.361,-1.561,101.2,102.851,-1.651,100,101.776,101,102.345,36.246,511500,71.037,-0.039,-0.485,0.244,0.27,0.319,-0.047
2026-07-01T04:15:00.000Z,50,51.388,47.496,42,43.074,43.837,99.4,100.581,-1.181,99.8,101.727,-1.927,100.2,101.692,-1.492,100.6,101.629,-1.029,100,101.638,-1.638,100.4,101.853,-1.453,100.8,102.33,-1.53,101.2,102.871,-1.671,100,101.79,101,102.241,35.863,521730,70.6,-0.093,-0.46,0.238,0.224,0.317,-0.058
2026-07-01T04:20:00.000Z,50,51.229,46.719,42,42.586,43.059,99.4,101.196,-1.796,99.8,101.041,-1.241,100.2,101.368,-1.168,100.6,102.206,-1.606,100,101.871,-1.871,100.4,101.908,-1.508,100.8,102.559,-1.759,101.2,102.833,-1.633,100,101.873,101,101.93,35.944,531960,70.908,-0.114,-0.445,0.232,0.233,0.316,-0.068
2026-07-01T04:25:00.000Z,50,51.576,46.633,42,42.806,43.15,99.4,101.215,-1.815,99.8,101.074,-1.274,100.2,101.572,-1.372,100.6,102.406,-1.806,100,101.475,-1.475,100.4,101.763,-1.363,100.8,102.281,-1.481,101.2,102.551,-1.351,100,101.792,101,101.904,36.15,542190,70.685,-0.124,-0.377,0.225,0.258,0.314,-0.079
2026-07-01T04:30:00.000Z,50,50.953,46.402,42,42.601,43.281,99.4,100.66,-1.26,99.8,101.501,-1.701,100.2,101.681,-1.481,100.6,102.024,-1.424,100,101.045,-1.045,100.4,101.973,-1.573,100.8,102.589,-1.789,101.2,102.196,-0.996,100,101.709,101,102.049,36.08,552420,70.652,-0.138,-0.401,0.218,0.25,0.312,-0.089
2026-07-01T04:35:00.000Z,50,51.53,46.345,42,42.676,42.858,99.4,100.692,-1.292,99.8,100.919,-1.119,100.2,101.742,-1.542,100.6,101.898,-1.298,100,100.932,-0.932,100.4,102.18,-1.78,100.8,102.333,-1.533,101.2,102.697,-1.497,100,101.674,101,102.043,35.826,562650,69.613,-0.291,-0.399,0.21,0.219,0.309,-0.099
2026-07-01T04:40:00.000Z,50,51.391,46.235,42,42.993,42.992,99.4,101.104,-1.704,99.8,101.524,-1.724,100.2,101.718,-1.518,100.6,102.368,-1.768,100,101.179,-1.179,100.4,102.111,-1.711,100.8,102.524,-1.724,101.2,102.645,-1.445,100,101.897,101,102.388,35.751,572880,69.867,-0.268,-0.363,0.202,0.21,0.306,-0.109
2026-07-01T04:45:00.000Z,50,51.555,45.984,42,43.014,42.567,99.4,100.384,-0.984,99.8,101.291,-1.491,100.2,101.276,-1.076,100.6,101.681,-1.081,100,101.408,-1.408,100.4,101.708,-1.308,100.8,101.92,-1.12,101.2,102.909,-1.709,100,101.572,101,101.937,35.718,583110,69.742,-0.262,-0.438,0.194,0.206,0.303,-0.119
2026-07-01T04:50:00.000Z,50,51.406,46.622,42,42.732,42.224,99.4,100.327,-0.927,99.8,101.18,-1.38,100.2,101.508,-1.308,100.6,101.725,-1.125,100,101.373,-1.373,100.4,101.698,-1.298,100.8,102.037,-1.237,101.2,102.716,-1.516,100,101.571,101,102.104,35.856,593340,69.76,-0.328,-0.381,0.186,0.223,0.299,-0.129
2026-07-01T04:55:00.000Z,50,51.152,46.012,42,42.747,42.124,99.4,100.946,-1.546,99.8,101.322,-1.522,100.2,101.052,-0.852,100.6,101.935,-1.335,100,100.933,-0.933,100.4,101.53,-1.13,100.8,101.882,-1.082,101.2,102.747,-1.547,100,101.543,101,102.462,35.88,603570,69.158,-0.353,-0.304,0.177,0.226,0.295,-0.139
2026-07-01T05:00:00.000Z,50,51.006,45.892,42,43.075,42.803,99.4,100.878,-1.478,99.8,100.898,-1.098,100.2,101.077,-0.877,100.6,101.714,-1.114,100,101.573,-1.573,100.4,101.288,-0.888,100.8,102.389,-1.589,101.2,102.407,-1.207,100,101.528,101,102.095,35.876,613800,68.877,-0.406,-0.364,0.168,0.225,0.291,-0.148
2026-07-01T05:05:00.000Z,50,51.102,46.31,42,42.976,42.173,99.4,100.768,-1.368,99.8,100.628,-0.828,100.2,101.044,-0.844,100.6,101.414,-0.814,100,101.137,-1.137,100.4,101.415,-1.015,100.8,102.157,-1.357,101.2,102.098,-0.898,100,101.333,101,102.111,35.853,624030,68.615,-0.404,-0.349,0.158,0.222,0.286,-0.157
2026-07-01T05:10:00.000Z,50,51.362,45.774,42,43.163,42.467,99.4,100.99,-1.59,99.8,101.26,-1.46,100.2,101.353,-1.153,100.6,102.013,-1.413,100,101.604,-1.604,100.4,101.833,-1.433,100.8,101.704,-0.904,101.2,102.827,-1.627,100,101.698,101,101.979,35.554,634260,69.053,-0.382,-0.335,0.148,0.186,0.281,-0.167
2026-07-01T05:15:00.000Z,50,51.564,44.951,42,42.616,41.822,99.4,100.965,-1.565,99.8,101.051,-1.251,100.2,101.228,-1.028,100.6,101.338,-0.738,100,100.739,-0.739,100.4,101.597,-1.197,100.8,102.408,-1.608,101.2,102.38,-1.18,100,101.463,101,102.023,35.493,644490,69.102,-0.405,-0.383,0.138,0.179,0.276,-0.175
2026-07-01T05:20:00.000Z,50,51.24,45.441,42,42.695,42.332,99.4,100.257,-0.857,99.8,100.628,-0.828,100.2,101.462,-1.262,100.6,102.148,-1.548,100,100.865,-0.865,100.4,101.722,-1.322,100.8,101.967,-1.167,101.2,102.436,-1.236,100,101.436,101,102.061,35.92,654720,68.553,-0.357,-0.239,0.128,0.23,0.271,-0.184
2026-07-01T05:25:00.000Z,50,51.453,45.186,42,42.825,42.332,99.4,100.23,-0.83,99.8,100.667,-0.867,100.2,101.578,-1.378,100.6,101.544,-0.944,100,101.318,-1.318,100.4,101.924,-1.524,100.8,101.827,-1.027,101.2,102.621,-1.421,100,101.464,101,102.495,35.455,664950,68.926,-0.454,-0.238,0.118,0.175,0.265,-0.193
2026-07-01T05:30:00.000Z,50,51.092,45.652,42,43.096,41.652,99.4,100.631,-1.231,99.8,100.493,-0.693,100.2,101.431,-1.231,100.6,101.976,-1.376,100,101.307,-1.307,100.4,101.392,-0.992,100.8,101.626,-0.826,101.2,102.696,-1.496,100,101.444,101,102.096,35.542,675180,68.415,-0.414,-0.178,0.107,0.185,0.259,-0.201
